title,provider,tags,date_range,description,bands,terms_of_use,snippet,spatial_coverage,temporal_coverage,citation,type,region,source_url,extraction_report,confidence,ml_classification,validation_results,ensemble_features
WorldPop Global Project Population Data: Constrained Estimated Age and Sex Structures of Residential Population per 100x100m Grid Square  |  Earth Engine Data Catalog  |  Google for Developers,WorldPop,"['Github', 'Gis Stack Exchange', 'Videos', 'Demography', 'Worldpop', 'Population', 'Twitter', 'Medium', 'Demography\nPopulation\nWorldpop']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/WorldPop_GP_100m_pop_age_sex_cons_unadj,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['Global Project Population Data', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'PERSON': ['Sex Structures', 'Grid Square'], 'CARDINAL': ['100x100'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('WorldPop Global Project Population Data', 'ORG'), ('Sex Structures', 'PERSON'), ('100x100', 'CARDINAL'), ('Grid Square', 'PERSON'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'spatial_scope': 'global', 'geocoded_location': {'name': 'Grid Square', 'coordinates': (51.4884251, -2.7600898)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 19, 'text_length': 192}"
Datasets tagged glacier in Earth Engine  |  Earth Engine Data Catalog  |  Google for Developers,,"['Github', 'Nasa', 'Ice', 'Glacier', 'Gis Stack Exchange', 'Videos', 'Cryosphere', 'Twitter', 'Landcover', 'Glims', 'Medium']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/tags/glacier,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9}","{'spacy_entities': {'LOC': ['Earth Engine'], 'ORG': ['Earth Engine Data Catalog', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n      ']}, 'title_entities': [('Earth Engine', 'LOC'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 80, 'errors': [], 'enriched': {'quality_score': 80}}}","{'tfidf_features': 9, 'text_length': 95}"
OpenET Ensemble Monthly Evapotranspiration v2.0  |  Earth Engine Data Catalog  |  Google for Developers,"OpenET, Inc.","['Github', 'Monthly', 'Gis Stack Exchange', 'Evapotranspiration', 'Videos', 'Water-Vapor', 'Water', 'Gridmet-Derived', 'Openet', 'Twitter', 'Evapotranspiration\nGridmet-Derived\nLandsat-Derived\nMonthly\nOpenet\nWater\nWater-Vapor', 'Medium', 'Landsat-Derived']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/OpenET_ENSEMBLE_CONUS_GRIDMET_MONTHLY_v2_0,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['Ensemble Monthly Evapotranspiration', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS']}, 'title_entities': [('Ensemble Monthly Evapotranspiration', 'ORG'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 11, 'text_length': 103}"
WRI Aqueduct Baseline Annual Version 4.0  |  Earth Engine Data Catalog  |  Google for Developers,World Resources Institute,"['Monitoring', 'Github', 'Aqueduct', 'Surface-Ground-Water', 'Medium', 'Gis Stack Exchange', 'Videos', 'Twitter', 'Wri', 'Flood', 'Table', 'Aqueduct\nFlood\nMonitoring\nSurface-Ground-Water\nTable\nWri']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/WRI_Aqueduct_Water_Risk_V4_baseline_annual,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['Aqueduct Baseline', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'DATE': ['Annual'], 'CARDINAL': ['4.0'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n   ']}, 'title_entities': [('WRI Aqueduct Baseline', 'ORG'), ('Annual', 'DATE'), ('4.0', 'CARDINAL'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 11, 'text_length': 96}"
Datasets tagged dust in Earth Engine  |  Earth Engine Data Catalog  |  Google for Developers,,"['Carbon', 'Github', 'Dust', 'Merra', 'Nasa', 'Gis Stack Exchange', 'Aerosol', 'Mass', 'Videos', 'Twitter', 'Atmosphere', 'Medium']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/tags/dust,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9}","{'spacy_entities': {'LOC': ['Earth Engine'], 'ORG': ['Earth Engine Data Catalog', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n      Sen']}, 'title_entities': [('Earth Engine', 'LOC'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 80, 'errors': [], 'enriched': {'quality_score': 80}}}","{'tfidf_features': 9, 'text_length': 92}"
RGE ALTI: IGN RGE ALTI Digital Elevation 1m  |  Earth Engine Data Catalog  |  Google for Developers,IGN,"['Github', 'Dem', 'Medium', 'Gis Stack Exchange', 'Videos', 'Twitter', 'Elevation', 'Elevation-Topography', 'Dem\nElevation\nElevation-Topography\nGeophysical', 'Geophysical']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/IGN_RGE_ALTI_1M_2_0,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['Digital', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'CARDINAL': ['1'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS']}, 'title_entities': [('Digital', 'ORG'), ('1', 'CARDINAL'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 12, 'text_length': 99}"
iSDAsoil Extractable Zinc  |  Earth Engine Data Catalog  |  Google for Developers,iSDA,"['Github', 'Gis Stack Exchange', 'Isda', 'Videos', 'Africa', 'Twitter', 'Soil', 'Africa\nIsda\nSoil\nZinc', 'Zinc', 'Medium']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/ISDASOIL_Africa_v1_zinc_extractable,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['iSDAsoil Extractable Zinc', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n      ']}, 'title_entities': [('iSDAsoil Extractable Zinc', 'ORG'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 9, 'text_length': 81}"
"HYCOM: Hybrid Coordinate Ocean Model, Water Velocity  |  Earth Engine Data Catalog  |  Google for Developers",NOPP,"['Github', 'Hycom\nNopp\nOcean\nOceans\nVelocity\nWater', 'Nopp', 'Gis Stack Exchange', 'Videos', 'Hycom', 'Water', 'Twitter', 'Oceans', 'Ocean', 'Velocity', 'Medium']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/HYCOM_sea_water_velocity,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'PERSON': ['HYCOM', 'Ocean Model'], 'ORG': ['Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('Ocean Model', 'PERSON'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Water Velocity', 'coordinates': (51.6716237, -0.0216874)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 13, 'text_length': 108}"
OpenLandMap Soil Bulk Density  |  Earth Engine Data Catalog  |  Google for Developers,EnvirometriX Ltd,"['Github', 'Density', 'Opengeohub', 'Gis Stack Exchange', 'Videos', 'Twitter', 'Soil', 'Density\nEnvirometrix\nOpengeohub\nOpenlandmap\nSoil\nBulk', 'Openlandmap', 'Bulk', 'Medium', 'Envirometrix']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/OpenLandMap_SOL_SOL_BULKDENS-FINEEARTH_USDA-4A1H_M_v02,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'PERSON': ['Soil Bulk Density', 'Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n      '], 'ORG': ['Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 10, 'text_length': 85}"
MOD10A2.061 Terra Snow Cover 8-Day L3 Global 500m  |  Earth Engine Data Catalog  |  Google for Developers,NASA NSIDC DAAC at CIRES,"['Github', 'Global', 'Modis', 'Nasa', 'Medium', 'Gis Stack Exchange', 'Videos', 'Cryosphere', 'Terra', 'Twitter', 'Nsidc', 'Daily', 'Cryosphere\nDaily\nGeophysical\nGlobal\nModis\nNasa\nNsidc\nSnow\nTerra', 'Snow', 'Geophysical']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/MODIS_061_MOD10A2,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'DATE': ['8-Day'], 'PRODUCT': ['L3 Global 500'], 'ORG': ['Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS']}, 'title_entities': [('8-Day', 'DATE'), ('L3 Global 500', 'PRODUCT'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'spatial_scope': 'global', 'geocoded_location': {'name': 'Global', 'coordinates': (55.702215, 12.5592485)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 15, 'text_length': 105}"
TEMPO gridded HCHO (QA filtered) vertical columns V03  |  Earth Engine Data Catalog  |  Google for Developers,QA Filtered: Google and NASA ASDC,"['Github', 'Nasa', 'Gis Stack Exchange', 'Pollution', 'Air-Quality\nFormaldehyde\nNasa\nPollution\nSatellite-Imagery\nTropomi', 'Videos', 'Twitter', 'Satellite-Imagery', 'Tropomi', 'Medium', 'Formaldehyde', 'Air-Quality']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/NASA_TEMPO_HCHO_L3_QA,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['TEMPO', 'HCHO', 'QA', 'V03', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS']}, 'title_entities': [('TEMPO', 'ORG'), ('HCHO', 'ORG'), ('QA', 'ORG'), ('V03', 'ORG'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 14, 'text_length': 109}"
GOES-17 MCMIPM Series ABI Level 2 Cloud and Moisture Imagery Mesoscale  |  Earth Engine Data Catalog  |  Google for Developers,NOAA,"['Github', 'Goes-S', 'Ospo', 'Weather', 'Gis Stack Exchange', 'Abi', 'Goes', 'Videos', 'Nesdis', 'Atmosphere', 'Noaa', 'Satellite-Imagery', 'Twitter', 'Goes-17', 'Abi\nAtmosphere\nGoes\nGoes-17\nGoes-S\nMcmip\nNesdis\nNoaa\nOspo\nSatellite-Imagery\nWeather', 'Medium', 'Mcmip']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/NOAA_GOES_17_MCMIPM,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Series', 'coordinates': (44.7905386, 2.3003107)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 16, 'text_length': 126}"
"WWF HydroSHEDS Flow Accumulation, 15 Arc-Seconds  |  Earth Engine Data Catalog  |  Google for Developers",WWF,"['Github', 'Accumulation\nDrainage\nFlow\nGeophysical\nHydrography\nHydrology\nHydrosheds\nSrtm\nSurface-Ground-Water\nWater\nWwf', 'Drainage', 'Hydrosheds', 'Surface-Ground-Water', 'Wwf', 'Gis Stack Exchange', 'Videos', 'Water', 'Twitter', 'Srtm', 'Flow', 'Hydrography', 'Hydrology', 'Medium', 'Geophysical', 'Accumulation']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/WWF_HydroSHEDS_15ACC,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'CARDINAL': ['15'], 'ORG': ['Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('15', 'CARDINAL'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 13, 'text_length': 104}"
VNP09H1: VIIRS Surface Reflectance 8-Day L3 Global 500m  |  Earth Engine Data Catalog  |  Google for Developers,NASA LP DAAC at the USGS EROS Center,"['Github', 'Sr', 'Nasa', 'Daily\nNasa\nNoaa\nNpp\nReflectance\nSatellite-Imagery\nSr\nViirs', 'Gis Stack Exchange', 'Reflectance', 'Videos', 'Viirs', 'Npp', 'Noaa', 'Satellite-Imagery', 'Daily', 'Twitter', 'Medium']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/NASA_VIIRS_002_VNP09H1,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'DATE': ['8-Day'], 'PRODUCT': ['L3 Global 500'], 'ORG': ['Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS']}, 'title_entities': [('8-Day', 'DATE'), ('L3 Global 500', 'PRODUCT'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'spatial_scope': 'global', 'geocoded_location': {'name': 'Global', 'coordinates': (55.702215, 12.5592485)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 14, 'text_length': 111}"
