title,provider,tags,date_range,description,bands,terms_of_use,snippet,spatial_coverage,temporal_coverage,citation,type,region,source_url,extraction_report,confidence,ml_classification,validation_results,ensemble_features
Datasets tagged chlorophyll-a in Earth Engine  |  Earth Engine Data Catalog  |  Google for Developers,,"['Gcom', 'Github', 'Chla', 'Jaxa', 'Gcom-C', 'Chlorophyll-A', 'Gis Stack Exchange', 'Videos', 'Twitter', 'G-Portal', 'Medium']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/tags/chlorophyll-a,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9}","{'spacy_entities': {'LOC': ['Earth Engine'], 'ORG': ['Earth Engine Data Catalog', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS']}, 'title_entities': [('Earth Engine', 'LOC'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 80, 'errors': [], 'enriched': {'quality_score': 80}}}","{'tfidf_features': 9, 'text_length': 101}"
NOAA NHC HURDAT2 Pacific Hurricane Catalog  |  Earth Engine Data Catalog  |  Google for Developers,NOAA NHC,"['Nhc', 'Github', 'Hurricane', 'Weather', 'Gis Stack Exchange', 'Climate\nHurricane\nNhc\nNoaa\nTable\nWeather', 'Videos', 'Twitter', 'Noaa', 'Table', 'Medium', 'Climate']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/NOAA_NHC_HURDAT2_pacific,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['NHC HURDAT2 Pacific Hurricane Catalog', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n   ']}, 'title_entities': [('NOAA NHC HURDAT2 Pacific Hurricane Catalog', 'ORG'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 11, 'text_length': 98}"
GLIMS 2023: Global Land Ice Measurements From Space  |  Earth Engine Data Catalog  |  Google for Developers,National Snow and Ice Data Center (NSDIC),"['Github', 'Nasa', 'Ice', 'Glacier', 'Medium', 'Gis Stack Exchange', 'Cryosphere', 'Videos', 'Twitter', 'Nsidc', 'Landcover', 'Table', 'Glims', 'Snow', 'Cryosphere\nGlacier\nGlims\nIce\nLandcover\nNasa\nNsidc\nSnow\nTable']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/GLIMS_20230607,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'CARDINAL': ['2023'], 'ORG': ['Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS']}, 'title_entities': [('2023', 'CARDINAL'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'spatial_scope': 'global', 'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': True, 'errors': [], 'enriched': {'temporal_references': ['2023'], 'fuzzy_dates': ['2023-07-15']}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 13, 'text_length': 107}"
MOD44B.061 Terra Vegetation Continuous Fields Yearly Global 250m  |  Earth Engine Data Catalog  |  Google for Developers,NASA LP DAAC at the USGS EROS Center,"['Annual', 'Global', 'Tree-Cover', 'Landuse-Landcover', 'Mod44B', 'Github', 'Modis', 'Nasa', 'Gis Stack Exchange', 'Videos', 'Annual\nGeophysical\nGlobal\nLanduse-Landcover\nModis\nNasa\nTerra\nTree-Cover\nVegetation\nMod44B', 'Terra', 'Twitter', 'Vegetation', 'Medium', 'Geophysical']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/MODIS_061_MOD44B,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'PERSON': ['Continuous Fields'], 'CARDINAL': ['250'], 'ORG': ['Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('Continuous Fields', 'PERSON'), ('250', 'CARDINAL'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'spatial_scope': 'global', 'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': True, 'errors': [], 'enriched': {'temporal_keyword': 'continuous'}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 15, 'text_length': 120}"
GPWv411: Land Area (Gridded Population of the World Version 4.11)  |  Earth Engine Data Catalog  |  Google for Developers,NASA SEDAC at the Center for International Earth Science Information Network,"['Ciesin', 'Github', 'Gpw', 'Nasa', 'Gis Stack Exchange', 'Videos', 'Twitter', 'Population', 'Medium', 'Ciesin\nGpw\nNasa\nPopulation']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/CIESIN_GPWv411_GPW_Land_Area,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['Land Area (Gridded Population of the World Version', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'CARDINAL': ['4.11'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('Land Area (Gridded Population of the World Version', 'ORG'), ('4.11', 'CARDINAL'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Land Area', 'coordinates': (8.4418035, 77.0980129)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 14, 'text_length': 121}"
LANDFIRE ESP AK (Environmental Site Potential) v1.2.0  |  Earth Engine Data Catalog  |  Google for Developers,"U.S. Department of Agriculture's (USDA), U.S. Forest Service (USFS), U.S.","['Github', 'Forest-Biomass', 'Doi', 'Fire', 'Gis Stack Exchange', 'Videos', 'Usda', 'Nature-Conservancy', 'Twitter', 'Doi\nFire\nForest-Biomass\nLandfire\nNature-Conservancy\nUsda\nUsgs\nVegetation\nWildfire', 'Landfire', 'Usgs', 'Vegetation', 'Wildfire', 'Medium']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/LANDFIRE_Vegetation_ESP_v1_2_0_AK,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'PERSON': ['LANDFIRE', 'Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n      '], 'ORG': ['Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nFrançais'], 'NORP': ['English'], 'GPE': ['Indonesia'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('LANDFIRE ESP AK (Environmental Site Potential', 'ORG'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 13, 'text_length': 109}"
AHN3: Netherlands AHN 0.5m  |  Earth Engine Data Catalog  |  Google for Developers,AHN,"['Github', 'Ahn\nDem\nElevation\nElevation-Topography\nGeophysical\nLidar\nNetherlands', 'Dem', 'Ahn', 'Medium', 'Gis Stack Exchange', 'Videos', 'Twitter', 'Elevation', 'Elevation-Topography', 'Lidar', 'Netherlands', 'Geophysical']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/AHN_AHN3,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'PERSON': ['AHN3', 'Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n      '], 'ORG': ['Netherlands AHN 0.5', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('AHN3', 'PERSON'), ('Netherlands AHN 0.5', 'ORG'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Netherlands', 'coordinates': (52.2434979, 5.6343227)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 10, 'text_length': 82}"
GEDI L2A Vector Canopy Top Height (Version 2)  |  Earth Engine Data Catalog  |  Google for Developers,USFS Laboratory for Applications of Remote Sensing in Ecology (LARSE),"['Github', 'Tree-Cover', 'Forest-Biomass', 'Nasa', 'Gedi', 'Gis Stack Exchange', 'Videos', 'Twitter', 'Elevation', 'Larse', 'Elevation\nForest-Biomass\nGedi\nLarse\nNasa\nTree-Cover\nUsgs', 'Usgs', 'Medium']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/LARSE_GEDI_GEDI02_A_002,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['GEDI L2A Vector Canopy', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'PERSON': ['Top Height', 'Landsat\n   \n\n\n\n\n\n\n\n      MODIS'], 'CARDINAL': ['2'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('GEDI L2A Vector Canopy', 'ORG'), ('Top Height', 'PERSON'), ('2', 'CARDINAL'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Version', 'coordinates': (50.0767586, 14.4333886)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 12, 'text_length': 101}"
Datasets tagged population in Earth Engine  |  Earth Engine Data Catalog  |  Google for Developers,"used to produce the GPW v4.11 populations estimates. Pixels that have the same value reflect the same data source, most often a country or territory. General Documentation The Gridded Population of World Version 4 (GPWv4), Revision 11 models …","['Ghsl', 'Global', 'Built-Environment', 'Open-Buildings', 'Copernicus', 'Alos', 'Fragmentation', 'Worldpop', 'Twitter', 'Built', 'Dmsp', 'Landsat-Derived', 'Builtup', 'Gpw', 'Built-Up', 'Dnb', 'Videos', 'Fao', 'Plant-Productivity', 'Building', 'Demography', 'Population', 'Csp', 'Brdf', 'Landcover', 'Jrc', 'Height', 'Eog', 'Tsinghua', 'Oxford', 'Surface-Ground-Water', 'Dem', 'Nasa', 'Monthly', 'Sdg', 'Gis Stack Exchange', 'Community-Dataset', 'Accessibility', 'Lights', 'Ols', 'Sat-Io', 'Daily', 'Nighttime', 'Twente', 'Landscan', 'Ciesin', 'Annual', 'Github', 'Settlement', 'Urban', 'Africa', 'Viirs', 'Agriculture', 'Landscape-Gradient', 'Human-Modification', 'Forest', 'Asia', 'Noaa', 'Imagery', 'Sentinel1-Derived', 'Medium', 'Map']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/tags/population,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'LOC': ['Earth Engine'], 'ORG': ['Earth Engine Data Catalog', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n   ']}, 'title_entities': [('Earth Engine', 'LOC'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 9, 'text_length': 98}"
Datasets tagged classification in Earth Engine  |  Earth Engine Data Catalog  |  Google for Developers,,"['Carbon', 'Github', 'Landuse-Landcover', 'Forest-Biomass', 'Biomass', 'Alos', 'Eroc', 'Aboveground', 'Gis Stack Exchange', 'Videos', 'Twitter', 'Classification', 'Forest', 'Alos2', 'Deforestation', 'Landcover', 'Medium']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/tags/classification,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9}","{'spacy_entities': {'LOC': ['Earth Engine'], 'ORG': ['Earth Engine Data Catalog', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe', 'Landsat\n   \n\n\n\n\n\n\n\n      MODIS'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('Earth Engine', 'LOC'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 80, 'errors': [], 'enriched': {'quality_score': 80}}}","{'tfidf_features': 9, 'text_length': 102}"
USGS Landsat 7 Collection 2 Tier 1 Raw Scenes  |  Earth Engine Data Catalog  |  Google for Developers,USGS,"['Github', 'Global', 'Le7', 'C2', 'Gis Stack Exchange', 'Radiance', 'Videos', 'T1', 'Twitter', 'Satellite-Imagery', 'Usgs', 'Etm', 'Landsat', 'C2\nEtm\nGlobal\nL7\nLandsat\nLe7\nRadiance\nSatellite-Imagery\nT1\nTier1\nUsgs', 'Medium', 'L7', 'Tier1']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/LANDSAT_LE07_C02_T1,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'PERSON': ['USGS Landsat', 'Landsat\n   \n\n\n\n\n\n\n\n      MODIS'], 'ORG': ['Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('USGS Landsat 7', 'ORG'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Landsat', 'coordinates': (46.6724772, 13.9676416)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 12, 'text_length': 101}"
"geoBoundaries: Political administrative boundaries at Municipality level (ADM2), v6.0.0  |  Earth Engine Data Catalog  |  Google for Developers",William and Mary geoLab,"['Github', 'Borders\nCountries\nInfrastructure-Boundaries\nTable', 'Infrastructure-Boundaries', 'Gis Stack Exchange', 'Videos', 'Twitter', 'Borders', 'Table', 'Medium', 'Countries']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/catalog/WM_geoLab_geoBoundaries_600_ADM2,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9, 'provider': 0.8}","{'spacy_entities': {'ORG': ['v6.0.0', 'Earth Engine Data Catalog', 'Google for Developers\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n      \n      Skip', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All']}, 'title_entities': [('v6.0.0', 'ORG'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Political', 'coordinates': (51.5146049, -0.1164525)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 90, 'errors': [], 'enriched': {'quality_score': 90}}}","{'tfidf_features': 14, 'text_length': 143}"
Datasets tagged gaul in Earth Engine  |  Earth Engine Data Catalog  |  Google for Developers,,"['Github', 'Provinces', 'Departments', 'Districts', 'Infrastructure-Boundaries', 'Gaul', 'Gis Stack Exchange', 'Videos', 'Fao', 'Twitter', 'Borders', 'Table', 'Medium', 'County', 'Countries']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/tags/gaul,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9}","{'spacy_entities': {'LOC': ['Earth Engine'], 'ORG': ['Earth Engine Data Catalog', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n      Senti']}, 'title_entities': [('Earth Engine', 'LOC'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 80, 'errors': [], 'enriched': {'quality_score': 80}}}","{'tfidf_features': 9, 'text_length': 92}"
Datasets tagged carbon-monoxide in Earth Engine  |  Earth Engine Data Catalog  |  Google for Developers,,"['Github', 'Copernicus', 'Gis Stack Exchange', 'Eu', 'Videos', 'Twitter', 'Atmosphere', 'Esa', 'Carbon-Monoxide', 'Medium', 'Air-Quality']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/tags/carbon-monoxide,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9}","{'spacy_entities': {'LOC': ['Earth Engine'], 'ORG': ['Earth Engine Data Catalog', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS']}, 'title_entities': [('Earth Engine', 'LOC'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 80, 'errors': [], 'enriched': {'quality_score': 80}}}","{'tfidf_features': 10, 'text_length': 103}"
Datasets tagged merra in Earth Engine  |  Earth Engine Data Catalog  |  Google for Developers,,"['Shortwave', 'Dust', 'Pressure', 'Mass', 'Twitter', 'Emissivity', 'Albedo', 'Sea-Salt', 'Ice', 'Videos', 'Evaporation', 'Climate', 'Carbon', 'Nasa', 'Gis Stack Exchange', 'Cryosphere', 'Atmosphere', 'So2', 'Humidity', 'Github', 'Merra', 'So4', 'Aerosol', 'Precipitation', 'Medium']",,...,[],,,,,,,,https://developers.google.com/earth-engine/datasets/tags/merra,{},"{'title': 1.0, 'description': 1.0, 'tags': 0.9}","{'spacy_entities': {'LOC': ['Earth Engine'], 'ORG': ['Earth Engine Data Catalog', 'Deutsch\n\n\nEspañol\n\n\nEspañol – América Latina\n\n\nFrançais', 'Italiano\n\n\nPolski\n\n\nPortuguês', 'Türkçe'], 'NORP': ['English'], 'GPE': ['Indonesia', 'বাংলা'], 'WORK_OF_ART': ['Home\n  \n    \n\n\n    Categories\n  \n    \n\n\n    All'], 'PERSON': ['Landsat\n   \n\n\n\n\n\n\n\n      MODIS\n   \n\n\n\n\n\n      Se']}, 'title_entities': [('Earth Engine', 'LOC'), ('Earth Engine Data Catalog', 'ORG'), ('Google for Developers', 'ORG')]}","{'spatial': {'valid': True, 'errors': [], 'enriched': {'geocoded_location': {'name': 'Google', 'coordinates': (42.35092, -71.0783603)}}}, 'temporal': {'valid': False, 'errors': [], 'enriched': {}}, 'quality': {'valid': True, 'score': 80, 'errors': [], 'enriched': {'quality_score': 80}}}","{'tfidf_features': 9, 'text_length': 93}"
